Please use only letters (a-z) or numbers (0-9) only in this field. No spaces or other characters are allowed.,Vui lòng chỉ sửu dụng chữ (a-z) hoặc các số (0-9) trong trường này. Không sử dụng dấu cách hoặc ký tự đặc biệt khác.
Please use only letters (a-z) or numbers (0-9) or spaces and # only in this field.,Vui lòng chỉ sử dụng chữ (a-z) hoặc số (0-9) hoặc dấu cách và # trong trường này.
"Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.",Vui lòng sử dụng định dạng ngày: dd/mm/yyyy. Ví dụ 18/06/2009 Cho ngày 18 tháng 6 năm 2009.
"Please wait, loading...","Vui lòng đợi, đang tải..."
Please wait...,Vui lòng đợi...
"Please, add a few answers to this poll first","Vui lòng thêm một vài câu trả lời cho poll"
"Please, select visible in stores to this poll first",Vui lòng lựa chọn mức hiển thị của poll
Poll Manager,Quản lý bình chọn
Poll was successfully deleted,Bình chọn đã được xoá thành công
Poll was successfully saved,Bình chọn đã được lưu thành công
Position of Watermark for %s,Vị trí của Watermark cho %s
Preferred state,Preferred state
"Preparing to change $pkg, please wait...","Chuẩn bị thay đổi $pkg, vui lòng chờ trong giây lát..."
Prev. month (hold for menu),Tháng trước (Giữ menu)
Prev. year (hold for menu),Năm trước (Giữ menu)
Preview,Xem trước
Preview Template,Xem trước Template
Previous page,Trang trước
Price,Giá
Price alert subscription was saved successfully,Thông báo giá được lưu thành công
Price:,Giá:
Price Add,Giá thêm
"Primary Billing Address","Địa chỉ thanh toán chính"
"Processed <strong>%s%% %s/%d</strong> records","Đã xử lý bản ghi<strong>%s%% %s/%d</strong>"
Product,Sản phẩm
Product Thumbnail Itself,Thumbnail của chính sản phẩm
Product:,Sản phẩm:
Products,Các sản phẩm
Profile Action,Profile Action
Profile Actions XML,Profile Actions XML
Profile Direction,Profile Direction
Profile History,Lịch sử Profile
Profile Information,Thông tin Profile
Profile Name,Tên Profile
Profile Wizard,Profile Wizard
Profile was deleted,Profile đã được xóa
Profile was successfully saved,Profile đã được lưu thành công
Profiles,Profiles
Promo,Quảng cáo (Promo)
Promotions,Khuyến mại (Promotions)
Provided Files,Các tập tin được cung cấp
Qty,Slượng
Quantity,Số lượng
Queue Refresh,Queue Refresh
Queued... Cancel,Đang xử lý... Hủy
Radio Buttons,Radio Buttons
Rates,Tỉ suất
"Rating was successfully deleted","Đánh giá đã được xoá thành công"
"Rating was successfully saved","Đánh giá đã được lưu thành công"
Read details,Xem chi tiết
Rebuild,Tái lập
Recent Orders,Các đơn hàng gần đây
Recommended,Gợi ý lựa chọn
Recursive Dir,Recursive Dir
Redirect,Redirect
Refresh,Làm tươi
Refresh Now*,Làm tươi bây giờ*
Region/State,Region/State
Release,Phát hành
Release Info,Thông tin phát hành
Release Stability,Release Stability
Release Version,Phiên bản phát hành
Remote Extension Info,Remote Extension Info
Remote FTP,Remote FTP
Remote URL:,Remote URL:
Remove,Xóa
Reports,Các báo cáo
"Request Path","Đường dẫn yêu cầu"
"Required","Được yêu cầu"
Reset,Reset
Reset Filter,Reset bộ lọc
Resize,Thay đổi kích thước
Resource Access,Truy xuất nguồn
Resources,Các nguồn
Results,Các kết quả
Retrieve Password,Nhận mật khẩu
Return Html Version,Phiên bản HTML trả về
Revenue,Thu nhập
Role,Vai trò (role)
Role ID,Role ID
Role Info,Role Info
Role Information,Role Information
Role Name,Role Name
Role Resources,Role Resources
Role Users,Role Users
Role successfully deleted.,Role đã được xóa.
Role successfully saved.,Role đã được lưu.
Roles,Roles
Roles Resources,Roles Resources
Rotate CCW,Xoay ngược chiều kim đồng hồ (CCW)
Rotate CW,Xoay theo chiều kim đồng hồ (CW)
Run,Chạy
Run Profile,Chạy Profile
Run Profile In Popup,Chạy Profile trong hộp Popup
Run Profile Inside This Window,Chạy Profile trong của sổ này
Run in popup,Chạy trong hộp popup
"Running... Kill","Đang chạy... Kill"
"Running:","Đang chạy:"
Shipping,Vận chuyển
SKU,SKU
SKU:,SKU:
SSL Error: Invalid or self-signed certificate,Lỗi SSL: certificate không hợp lệ hoặc tự ký duyệt
Sales Report,Báo cáo bán hàng
Samples,Ví dụ mẫu
Save,Lưu
Save & Generate,Lưu & Tạo mới
Save Account,Lưu tài khoản
Save And Continue Edit,Lưu và tiếp tục chỉnh sửa
Save As...,Lưu mới (Save as)...
Save Config,Lưu cấu hình
Save Currency Rates,Lưu tỷ giá tiền tệ
Save PEAR Config,Lưu cấu hình PEAR
Save Profile,Lưu Profile
Save Role,Lưu Role
Save Template,Lưu template
Save User,Lưu người dùng
Save and Continue Editing,Lưu và tiếp tục chỉnh sửa
Save cache settings,Lưu các thiết lập bộ đệm
Save data and Create Package,Lưu dữ liệu và tạo gói
Save package with custom package file name,Lưu gói với tên gói tùy chọn
Search,Tìm
Search Index,Chỉ mục tìm kiếm
Search Index was rebuilded successfully,Chỉ mục tìm kiếm được rebuild thành công
Search Term,Từ khóa tìm kiếm
Search Terms,Các từ khóa
Select,Lựa chọn
Select All,Lựa chọn tất cả
Select Category,Lựa chọn danh mục
Select Date,Lựa chọn ngày
Select Range,Lựa chọn khoảng
Select Visible,Lựa chọn hiển thị
Select date,Lựa chọn ngày
"Selected allow currency ""%s"" is not available in installed currencies","Đơn vị tiền tệ ""%s"" được lựa chọn không hiệu lực trong các đơn vị đã được cài đặt"
"Selected base currency is not available in installed currencies","Đơn vị tiền tệ cơ bản được lựa chọn không có trong các đơn vị đã được cài đặt"
"Selected default display currency is not available in allowed currencies","Đơn vị tiền tệ mặc định được lựa chọn không được phép trong các đơn vị tiền tệ được cài đặt"
"Selected default display currency is not available in installed currencies","Đơn vị tiền tệ mặc định được lựa chọn không có trong các đơn vị tiền tệ được cài đặt"
Sender,Người gửi
Separate email,Email riêng biệt
"Shipment #%s comment added","Đánh giá vận chuyển #%s được thêm vào"
Shipment #%s created,Vận chuyển #%s được khởi tạo
Shipment Comments,Các đánh giá vận chuyển
Shipment History,Lịch sử vận chuyển
Shipment was successfully created.,Vận chuyển được khởi tạo.
Shipment was successfully sent.,Vận chuyển được gửi thành công.
Shipping,Vận chuyển hàng
"Shipping Address","Địa chỉ chuyển hàng"
Shipping Price,Giá vận chuyển
"Shipping address","Địa chỉ vận chuyển"
"Shipping address selection is not applicable","Địa chỉ vận chuyển hàng không phù hợp"
Shipping method must be specified,Phải lựa chọn hình thức vận chuyển
Shipping method selection is not applicable,Hình thức vận chuyển không phù hợp
Shipping origin,Nguồn vận chuyển
Shopping Cart from %s,Giỏ hàng từ %s
Show Report for,Hiển thị báo cáo cho
Show by,Hiển thị theo
Show reviews,Hiển thị các đánh giá
Sitemap Information,Thông tin sơ đồ trang
Size for %s,Kích thước cho %s
Skip category selection,Bỏ qua lựa chọn danh mục
Some items in this order have different invoice and shipment types. You can create shipment only after the invoice is created.,Một số mục (item) trong đơn hàng có hoá đơn và dạng vận chuyển khác nhau. Bạn chỉ có thể tạo vận chuyển sau khi đã tạo hóa đơn.
Some of the ordered items don\'t exist in the catalog anymore and will be removed if you try to edit the order.,Một số sản phẩm bạn đặt mua không còn tồn tại trong catalog và sẽ bị loại bỏ nếu bạn cố gắng chỉnh sửa đơn hàng.
"Sorry, this feature is coming soon...","Rất xin lỗi bạn, tính năng này sẽ có trong thời gian tới..."
Sort Order,Sắp xếp đặt hàng
Specific Countries,Các quốc gia cụ thể
Spreadsheet Name:,Tên bảng tính:
Stability,Stability
Start Date,Ngày bắt đầu
"Starting profile execution, please wait...","Bắt đầu huỷ Profile, vui lòng đợi..."
State/Province:,Tỉnh/Thành:
Status,Trạng thái
Status:,Trạng thái:
Stock Quantity:,Số lượng tồn kho:
Stock notification was saved successfully,Thông báo tồn kho đã được lưu lại.
Store,Kho hàng (Store)
Store Email Addresses Section,Store Email Addresses Section
Store View,Store View
Store:,Kho hàng:
Subject,Tiêu đề (Subject)
Submit,Nhập
Subpackage,Subpackage
Subpackage can't be conflicting,Subpackage can't be conflicting
Subpackages,Subpackages
Subtotal,Tổng cộng
Subtotal Amount,Tổng cộng số lượng
Summary,Tổng kết
Summary:,Tổng kết:
Switch/Solo Only,Switch/Solo Only
Switch/Solo card issue number: %s,Switch/Solo card issue number: %s
Switch/Solo card start Date: %s/%s,Switch/Solo card start Date: %s/%s
Switch/Solo/Maestro(UK Domestic) Only,Switch/Solo/Maestro(UK Domestic) Only
Switch/Solo/Maestro(UK Domestic) card issue number: %s,Switch/Solo/Maestro(UK Domestic) card issue number: %s
Switch/Solo/Maestro(UK Domestic) card start Date: %s/%s,Switch/Solo/Maestro(UK Domestic) card start Date: %s/%s
System,Hệ thống
System Section,Khu vực hệ thống
Tag was successfully deleted,Tag đã được xóa
Tag was successfully saved,Tag đã được lưu
Tags,Tags
Target Path,Target Path
Tax,Thuế
Tb,Tb
Template,Template
Template Content,Nội dung Template
Template Information,Thông tin Template
Template Name,Tên Template
Template Subject,Tiêu đề Template
Template Type,Loại Template
Temporary (302),Tạm thời (302)
Text,Văn bản (text)
"The archive can be uncompressed with <a href=""%s"">%s</a> on Windows systems","The archive can be uncompressed with <a href=""%s"">%s</a> on Windows systems"
The information in this tab has been changed.,Thông tin trong thẻ (tab) này đã được thay đổi.
This account is,Tài khoản này là
This attribute set don\'t have attributes which we can use for configurable product,Bộ thuộc tính này không có các thuộc tính khả dụng cho sản phẩm cấu hình
This attribute shares the same value in all the stores,Thuộc tính này có giá trị như nhau tại mọi store
This is a required field.,Trường bắt buộc.
This product is currently disabled,Sản phẩm hiện tại đang không kích hoạt
This section is not allowed.,Khu vực này không được cho phép.
This tab contains invalid data. Please solve the problem before saving.,Thẻ (tab) này chứa dữ liệu không chính xác. Vui lòng kiểm tra trước khi lưu.
This user no longer exists,Người dùng không còn tồn tại
Thumbnail,Thumbnail
Time selection:,Lựa chọn thời gian:
Time:,Thời gian:
"To","Đến"
Toggle Editor,Toggle Editor
Tools,Các công cụ
Top 5 Search Terms,5 từ khóa tìm nhiều nhất
Total,Tổng
Total %d records found,Tổng số %d bản ghi được tìm thấy
Total Amount,Tổng số lượng
Total Invoiced,Tổng số có hóa đơn
Total Order Amount,Tổng số đặt hàng
Total Refunded,Tổng số tiền hoàn trả
Total of %d record(s) were successfully deleted,Tổng số %d bản ghi đã được xóa
Total of %d record(s) were successfully updated,Tổng số %d bản ghi đã được cập nhật
Track order,Theo dõi đơn hàng
Track this shipment,Theo dõi vận chuyển
Tracking number %s for %s assigned,Số theo dõi %s không được gán cho %s
Tracking number can not be empty.,Số theo dõi không được để trống.
Transactional Emails,Transactional Emails
Type,Loại
Type:,Loại:
Unable to find a poll to delete,Không thể tìm bình chọn để xóa
Unable to find a tag to delete,Không thể tìm tag để xóa
Unable to find a user to delete,Không thể tìm người dùng để xóa
Unable to initialize import model,Unable to initialize import model
Unable to save Cron expression,Không thể lưu điều kiện Cron
Uninstall,Gỡ cài đặt
"Uninstalling $pkg, please wait...","Đang gỡ cài đặt $pkg, vui lòng chờ trong giây lát..."
"Uninstalling selected packages, please wait...","Đang gõ gói đã được lựa chọn, vui lòng chờ trong giây lát..."
Unknown,Không rõ
Unknown error,Lỗi không xác định
Unselect All,Hủy lựa chọn tất cả
Unselect Visible,Hủy lựa chọn hiển thị
Update,Cập nhật
Updated At,Cật nhật vào
Upgrade,Cập nhật
Upgrade All Available Packages,Cật nhật tất cả các gói có thể
Upgrade all available packages,Cật nhật tất cả các gói có thể
Upgrade all packages,Cập nhật tất cả các gói
"Upgrading $pkg, please wait...","Đang cập nhật $pkg, vui lòng chờ trong giây lát..."
"Upgrading all available packages, please wait...","Đang cập nhật tất cả các gói có thể , vui lòng chờ giây lát..."
"Upgrading all packages, please wait...","Đang cập nhật tất cả các gói, vui lòng chờ giây lát..."
"Upgrading selected packages, please wait...","Cập nhật gói được chọn, vui lòng chờ giây lát..."
Upload File,Upload File
Upload Files,Upload Files
Upload HTTP Error,Upload HTTP Error
Upload I/O Error,Upload I/O Error
Upload Local File,Upload Local File
Upload Security Error,Upload Security Error
Upload and Install,Upload và Cài đặt
Upload import file,Upload import file
Upload local file:,Upload local file:
Url Rewrite Management,Quản lý Url Rewrite
Urlrewrite Information,Thông tin Urlrewrite
Use Default Value,Sử dụng giá trị mặc định
Use default,Sử dụng mặc định
Use website,Sử dụng trang web
User,Người dùng
User Email,Email người dùng
User ID,ID người dùng
User Info,Thông tin người dùng
User Information,Thông tin người dùng
User Name,Tên người dùng
User Name:,Tên người dùng:
User Role,Vai trò người dùng (role)
User Roles,Các vai trò người dùng
User Roles Information,Thông tin về các vai trò người dùng
User name,Tên người dùng
User was successfully deleted,Người dùng đã được xóa
User was successfully saved,Người dùng đã được lưu
User with the same User Name or Email aleady exists,Người dùng với tên đăng nhập hoặc email đã tồn tại
Users,Các người dùng
Value,Giá trị
Value Delimiter:,Phân cách giá trị:
Version,Phiên bản
Version:,Phiên bản:
View,Xem
View Actions XML,View Actions XML
View Statistics for,Xem các trạng thái của
Visibility:,Hiển thị:
Warning! Empty value can cause problems with CSV format.,Cảnh báo! Giá trị trống có thể gây lỗi với định dạng CSV.
Warning!\r\nThis action will remove this user from already assigned role\r\nAre you sure?,Cảnh báo!\r\nHành động này sẽ xoá người dùng trong vai trò đã được phân định\r\nBạn có chắc không?
Warning!\r\nThis action will remove those users from already assigned roles\r\nAre you sure?,Cảnh báo!\r\nHành động này sẽ xoá những người dùng trong vai trò đã được phân định\r\nBạn có chắc không?
Warning: Please don't close window during importing/exporting data,Cảnh báo: Vui lòng không tắt của sổ này trong quá trình nhập/xuất dữ liệu
Watermark File for %s,Watermark File for %s
"We\'re in our typing table, coding away more features for Magento. Thank you for your patience.","We\'re in our typing table, coding away more features for Wannabe. Thank you for your patience."
Web Section,Khu vực Web
Web Services,Các dịch vụ web
Web services,Các dịch vụ web
Website,Website
"What is this?","Đây là gì?"
Wishlist Report,Báo cáo danh sách yêu thích
Wrong column format,Sai định dạng cột
Wrong tab configuration,Sai cấu hình thẻ (tab)
XML,XML
YTD,YTD
Yes,Có
Yes (only price with tax),Có (Chỉ với giá bao gồm thuế)
You can not delete self assigned roles.,Bạn không thể xoá vai trò tự chỉ định.
You cannot delete account of yourself,Không thể tự xoá tài khoản của bạn
You have,Bạn có
You have not enought permissions to login.,Bạn không đủ quyền để đăng nhập.
You have not enought permissions to use this functionality.,Bạn không đủ quyền để sử dụng tính năng này.
You need specify carrier.,Bạn cần lựa chọn hãng vận chuyển.
You need to specify order items,Bạn cần lựa chọn các sản phẩm đặt hàng
You successfully logged out.,Bạn đã đăng xuất thành công.
Your Account has been deactivated.,Tài khoản của bạn đã được vô hiệu.
Your answers contain duplicates.,Câu trả lời của bạn bị trùng.
Your server PHP settings allow you to upload files not more than %s at a time. Please modify post_max_size (currently is %s) and upload_max_filesize (currently is %s) values in php.ini if you want to upload larger files.,Your server PHP settings allow you to upload files not more than %s at a time. Please modify post_max_size (currently is %s) and upload_max_filesize (currently is %s) values in php.ini if you want to upload larger files.
Zip/Postal Code,Zip/Postal Code
Zip/Postal Code:,Zip/Postal Code:
"[ deleted ]","[ Đã bị xóa ]"
"[deleted]","[Đã bị xóa]"
b,b
"close","Đóng"
critical,critical
"example: ""sitemap/"" or ""/"" for base path (path must be writeable)","Ví dụ: ""sitemap/"" hoặc ""/"" for base path (path must be writeable)"
example: sitemap.xml,Ví dụ: sitemap.xml
images/logo.gif,images/logo.gif
items selected,mục (item) được chọn
major,major
md5sum,md5sum
minor,minor
notice,chú ý
of %s pages,của %s trang
per page,mỗi trang
store(%s) scope,store(%s) scope
to,đến
website(%s) scope,website(%s) scope
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure Url / Base Secure Url. It is highly recommended to change this value in your Magento <a href=""%s"">configuration</a>.","{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure Url / Base Secure Url. It is highly recommended to change this value in your Wannabe <a href=""%s"">configuration</a>."
